obesitycat,EN_0.1,-0.00806264576773182,177905,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,Lean
obesitycat,EN_0.1,-0.126476104286554,185814,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0109200870647392,289679,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.00155717344075889,1733364,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.1,-0.0218403050645399,263452,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__,Lean
obesitycat,EN_0.1,-0.00577195234569834,365688,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0397433672562402,2331530,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,Lean
obesitycat,EN_0.1,-0.000152643317183196,3138798,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,Lean
obesitycat,EN_0.1,-0.0242682625255083,166164,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,Lean
obesitycat,EN_0.1,-0.00236456264574481,363519,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0011905975764228,190124,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.012076389019942,194322,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,Lean
obesitycat,EN_0.1,-0.0114949338598213,162684,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,Lean
obesitycat,EN_0.1,-0.00131834726740206,179865,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,Lean
obesitycat,EN_0.1,-0.00772969887464937,194457,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,Lean
